rank,player_name_raw,player_name_key,recommendation_season,league,team,source,source_id,model_setup,score,reason_summary,games,minutes,minutes_per_game,points,rebounds,assists,steals,blocks,turnovers,points_per_36,usage_proxy,ts_pct,efg_pct,fg_pct,three_pct,ft_pct,field_goal_attempts,three_point_attempts,free_throw_attempts,data_completeness_score,has_prior_cba_experience_before_t,prior_cba_seasons_before_t,prior_cba_last_seen_gap,has_previous_season_record,points_per_36_trend,usage_proxy_trend,ts_pct_trend,minutes_per_game_trend,height,weight,age,birth_year,birth_date,biodata_source,biodata_notes,position,country,last_affiliation,age_at_recommendation_season,official_player_url,official_stats_url,official_search_url,nba_stats_url,euroleague_profile_or_search_url,league_official_search_url,video_search_query,youtube_search_url,google_video_search_url,youtube_highlight_search_url,cba_video_search_query,is_current_recommendation_season,export_scope,input_dataset_used,season,source_id_playerseason,league_playerseason,nba_player_id,birthdate,school,season_exp,rosterstatus,biodata_match_confidence,biodata_match_method,cache_status,cached_at
258,JT Thor,jtthor,2024-2025,G League,CCG,gleague_nba_api,gleague_nba_api,common CBA source league pool + rule-based baseline,1.0752961246320527,High-ranked candidate from a common CBA source league with strong usage/scoring profile.,,,30.6,,,,,,,17.058823529411764,0.4597385620915032,0.606,,,,,,,,1.0,0,0,,1,1.3497326203208573,-0.0179341651812239,0.0919999999999999,3.1000000000000014,,,,,,nba_api,,,,,,https://www.nba.com/stats/player/1630550,https://www.nba.com/stats/player/1630550,https://www.google.com/search?q=%22JT+Thor%22+%22G+League%22+official+basketball+stats,https://www.nba.com/stats/player/1630550,,https://www.google.com/search?q=%22JT+Thor%22+%22G+League%22+official+basketball+stats,JT Thor G League basketball highlights,https://www.youtube.com/results?search_query=JT+Thor+G+League+basketball+highlights,https://www.google.com/search?tbm=vid&q=JT+Thor+G+League+basketball+highlights,https://www.youtube.com/results?search_query=JT+Thor+G+League+basketball+highlights,,True,latest_season_only,E:\Project cba\data\reports\context_feature_topk_predictions.csv,2021-2022,gleague_nba_api,G League,1630550.0,,,,,high,exact_player_name_key_unique,matched_static_only_commonplayerinfo_skipped_after_limit_or_failure,2026-06-03T12:34:07.387824+00:00
259,Mouhamed Gueye,mouhamedgueye,2024-2025,G League,CPS,gleague_nba_api,gleague_nba_api,common CBA source league pool + rule-based baseline,1.0745911326406437,High-ranked candidate from a common CBA source league with strong usage/scoring profile.,,,28.7,,,,,,,18.81533101045296,0.4324738675958188,0.651,,,,,,,,1.0,0,0,,1,0.7062401013620523,-0.1270412839193328,0.1580000000000001,12.2,,,,,,nba_api,,,,,,https://www.nba.com/stats/player/1631243,https://www.nba.com/stats/player/1631243,https://www.google.com/search?q=%22Mouhamed+Gueye%22+%22G+League%22+official+basketball+stats,https://www.nba.com/stats/player/1631243,,https://www.google.com/search?q=%22Mouhamed+Gueye%22+%22G+League%22+official+basketball+stats,Mouhamed Gueye G League basketball highlights,https://www.youtube.com/results?search_query=Mouhamed+Gueye+G+League+basketball+highlights,https://www.google.com/search?tbm=vid&q=Mouhamed+Gueye+G+League+basketball+highlights,https://www.youtube.com/results?search_query=Mouhamed+Gueye+G+League+basketball+highlights,,True,latest_season_only,E:\Project cba\data\reports\context_feature_topk_predictions.csv,2023-2024,gleague_nba_api,G League,1631243.0,,,,,high,exact_player_name_key_unique,matched_static_only_commonplayerinfo_skipped_after_limit_or_failure,2026-06-03T12:34:07.389844+00:00
260,Ishmael Lane,ishmaellane,2024-2025,G League,IMA,gleague_nba_api,gleague_nba_api,common CBA source league pool + rule-based baseline,1.0734376606143663,High-ranked candidate from a common CBA source league with strong usage/scoring profile.,,,17.0,,,,,,,18.0,0.4576470588235294,0.619,,,,,,,,1.0,0,0,,1,0.0879609062638842,0.0018496354561371,0.004290889132821,-4.43809523809524,,,,,,nba_api,,,,,,,,https://www.google.com/search?q=site%3Anba.com%2Fstats+%22Ishmael+Lane%22+basketball,,,https://www.google.com/search?q=site%3Anba.com%2Fstats+%22Ishmael+Lane%22+basketball,Ishmael Lane G League basketball highlights,https://www.youtube.com/results?search_query=Ishmael+Lane+G+League+basketball+highlights,https://www.google.com/search?tbm=vid&q=Ishmael+Lane+G+League+basketball+highlights,https://www.youtube.com/results?search_query=Ishmael+Lane+G+League+basketball+highlights,,True,latest_season_only,E:\Project cba\data\reports\context_feature_topk_predictions.csv,2019 - 2020,kaggle_49leagues,Japanese-BLeague,,,,,,none,nba_static_players_name_key,no_confident_unique_match,2026-06-03T12:34:07.393426+00:00
261,Riley Minix,rileyminix,2024-2025,G League,AUS,gleague_nba_api,gleague_nba_api,common CBA source league pool + rule-based baseline,1.0724486802878077,High-ranked candidate from a common CBA source league with strong usage/scoring profile.,,,24.0,,,,,,,19.05,0.4295,0.658,,,,,,,,1.0,0,0,,0,,,,,,,,,,nba_api,,,,,,https://www.nba.com/stats/player/1642434,https://www.nba.com/stats/player/1642434,https://www.google.com/search?q=%22Riley+Minix%22+%22G+League%22+official+basketball+stats,https://www.nba.com/stats/player/1642434,,https://www.google.com/search?q=%22Riley+Minix%22+%22G+League%22+official+basketball+stats,Riley Minix G League basketball highlights,https://www.youtube.com/results?search_query=Riley+Minix+G+League+basketball+highlights,https://www.google.com/search?tbm=vid&q=Riley+Minix+G+League+basketball+highlights,https://www.youtube.com/results?search_query=Riley+Minix+G+League+basketball+highlights,,True,latest_season_only,E:\Project cba\data\reports\context_feature_topk_predictions.csv,2024-2025,gleague_nba_api,G League,1642434.0,,,,,high,exact_player_name_key_unique,matched_static_only_commonplayerinfo_skipped_after_limit_or_failure,2026-06-03T12:34:07.393426+00:00
262,Oshae Brissett,oshaebrissett,2024-2025,G League,LIN,gleague_nba_api,gleague_nba_api,common CBA source league pool + rule-based baseline,1.070985754273568,High-ranked candidate from a common CBA source league with strong usage/scoring profile.,,,25.5,,,,,,,17.08235294117647,0.4980392156862743,0.52,,,,,,,,1.0,0,0,,1,-2.2702482148928844,-0.013521477955344,-0.0689999999999999,-9.1,,,,,,nba_api,,,,,,https://www.nba.com/stats/player/1629052,https://www.nba.com/stats/player/1629052,https://www.google.com/search?q=%22Oshae+Brissett%22+%22G+League%22+official+basketball+stats,https://www.nba.com/stats/player/1629052,,https://www.google.com/search?q=%22Oshae+Brissett%22+%22G+League%22+official+basketball+stats,Oshae Brissett G League basketball highlights,https://www.youtube.com/results?search_query=Oshae+Brissett+G+League+basketball+highlights,https://www.google.com/search?tbm=vid&q=Oshae+Brissett+G+League+basketball+highlights,https://www.youtube.com/results?search_query=Oshae+Brissett+G+League+basketball+highlights,,True,latest_season_only,E:\Project cba\data\reports\context_feature_topk_predictions.csv,2019-2020,gleague_nba_api,G League,1629052.0,,,,,high,exact_player_name_key_unique,matched_static_only_commonplayerinfo_skipped_after_limit_or_failure,2026-06-03T12:34:07.395430+00:00
263,Zach Leday,zachleday,2024-2025,EuroLeague,EA7 Emporio Armani Milan,euroleague_api,euroleague_api,common CBA source league pool + rule-based baseline,1.0702401986744925,High-ranked candidate from a common CBA source league with strong usage/scoring profile.,,,27.644117647058824,,,,,,,20.836259176508136,0.4734461112884349,0.6779999999999999,,,,,,,,1.0,0,0,,1,8.621764538874078,0.147194032296292,0.0819999999999999,-2.418526031102097,,,,,,,,,,,,,,https://www.google.com/search?q=%22Zach+Leday%22+%22EuroLeague%22+official+basketball+stats,,https://www.google.com/search?q=site%3Aeuroleaguebasketball.net%2Feuroleague%2Fplayers+%22Zach+Leday%22,https://www.google.com/search?q=site%3Aeuroleaguebasketball.net%2Feuroleague%2Fplayers+%22Zach+Leday%22,Zach Leday EuroLeague basketball highlights,https://www.youtube.com/results?search_query=Zach+Leday+EuroLeague+basketball+highlights,https://www.google.com/search?tbm=vid&q=Zach+Leday+EuroLeague+basketball+highlights,https://www.youtube.com/results?search_query=Zach+Leday+EuroLeague+basketball+highlights,,True,latest_season_only,E:\Project cba\data\reports\context_feature_topk_predictions.csv,2017 - 2018,kaggle_49leagues,Israeli-BSL,,,,,,,,,
264,Stanley Johnson,stanleyjohnson,2024-2025,G League,SBL,gleague_nba_api,gleague_nba_api,common CBA source league pool + rule-based baseline,1.0695885967355,High-ranked candidate from a common CBA source league with strong usage/scoring profile.,,,33.5,,,,,,,16.334328358208953,0.5307462686567165,0.52,,,,,,,,1.0,0,0,,1,-2.529140276477396,0.0476466376604065,-0.1059999999999999,6.399999999999999,,,,,,nba_api,,,,,,https://www.nba.com/stats/player/1626169,https://www.nba.com/stats/player/1626169,https://www.google.com/search?q=%22Stanley+Johnson%22+%22G+League%22+official+basketball+stats,https://www.nba.com/stats/player/1626169,,https://www.google.com/search?q=%22Stanley+Johnson%22+%22G+League%22+official+basketball+stats,Stanley Johnson G League basketball highlights,https://www.youtube.com/results?search_query=Stanley+Johnson+G+League+basketball+highlights,https://www.google.com/search?tbm=vid&q=Stanley+Johnson+G+League+basketball+highlights,https://www.youtube.com/results?search_query=Stanley+Johnson+G+League+basketball+highlights,,True,latest_season_only,E:\Project cba\data\reports\context_feature_topk_predictions.csv,2019-2020,gleague_nba_api,G League,1626169.0,,,,,high,exact_player_name_key_unique,matched_static_only_commonplayerinfo_skipped_after_limit_or_failure,2026-06-03T12:34:07.395430+00:00
265,Luke Travers,luketravers,2024-2025,G League,CLC,gleague_nba_api,gleague_nba_api,common CBA source league pool + rule-based baseline,1.0689244315894424,High-ranked candidate from a common CBA source league with strong usage/scoring profile.,,,34.3,,,,,,,16.478134110787174,0.5286297376093294,0.558,,,,,,,,1.0,0,0,,0,,,,,,,,,,nba_api,,,,,,https://www.nba.com/stats/player/1631247,https://www.nba.com/stats/player/1631247,https://www.google.com/search?q=%22Luke+Travers%22+%22G+League%22+official+basketball+stats,https://www.nba.com/stats/player/1631247,,https://www.google.com/search?q=%22Luke+Travers%22+%22G+League%22+official+basketball+stats,Luke Travers G League basketball highlights,https://www.youtube.com/results?search_query=Luke+Travers+G+League+basketball+highlights,https://www.google.com/search?tbm=vid&q=Luke+Travers+G+League+basketball+highlights,https://www.youtube.com/results?search_query=Luke+Travers+G+League+basketball+highlights,,True,latest_season_only,E:\Project cba\data\reports\context_feature_topk_predictions.csv,2024-2025,gleague_nba_api,G League,1631247.0,,,,,high,exact_player_name_key_unique,matched_static_only_commonplayerinfo_skipped_after_limit_or_failure,2026-06-03T12:34:07.395430+00:00
266,Dexter Dennis,dexterdennis,2024-2025,G League,STO,gleague_nba_api,gleague_nba_api,common CBA source league pool + rule-based baseline,1.0675456304815445,High-ranked candidate from a common CBA source league with strong usage/scoring profile.,,,29.6,,,,,,,16.783783783783782,0.4555405405405405,0.567,,,,,,,,1.0,0,0,,1,3.619604679306171,0.1037494957644212,-0.038,2.8000000000000007,,,,,,nba_api,,,,,,https://www.nba.com/stats/player/1641926,https://www.nba.com/stats/player/1641926,https://www.google.com/search?q=%22Dexter+Dennis%22+%22G+League%22+official+basketball+stats,https://www.nba.com/stats/player/1641926,,https://www.google.com/search?q=%22Dexter+Dennis%22+%22G+League%22+official+basketball+stats,Dexter Dennis G League basketball highlights,https://www.youtube.com/results?search_query=Dexter+Dennis+G+League+basketball+highlights,https://www.google.com/search?tbm=vid&q=Dexter+Dennis+G+League+basketball+highlights,https://www.youtube.com/results?search_query=Dexter+Dennis+G+League+basketball+highlights,,True,latest_season_only,E:\Project cba\data\reports\context_feature_topk_predictions.csv,2023-2024,gleague_nba_api,G League,1641926.0,,,,,high,exact_player_name_key_unique,matched_static_only_commonplayerinfo_skipped_after_limit_or_failure,2026-06-03T12:34:07.405705+00:00
267,Yanni Wetzell,yanniwetzell,2024-2025,EuroLeague,ALBA Berlin,euroleague_api,euroleague_api,common CBA source league pool + rule-based baseline,1.0650896169698194,High-ranked candidate from a common CBA source league with strong usage/scoring profile.,,,20.853571428571428,,,,,,,19.33481760575441,0.529597533824285,0.59,,,,,,,,1.0,0,0,,1,5.131037971386249,0.0966919013675227,0.036,0.8307319223985878,,,,,,,,,,,,,,https://www.google.com/search?q=%22Yanni+Wetzell%22+%22EuroLeague%22+official+basketball+stats,,https://www.google.com/search?q=site%3Aeuroleaguebasketball.net%2Feuroleague%2Fplayers+%22Yanni+Wetzell%22,https://www.google.com/search?q=site%3Aeuroleaguebasketball.net%2Feuroleague%2Fplayers+%22Yanni+Wetzell%22,Yanni Wetzell EuroLeague basketball highlights,https://www.youtube.com/results?search_query=Yanni+Wetzell+EuroLeague+basketball+highlights,https://www.google.com/search?tbm=vid&q=Yanni+Wetzell+EuroLeague+basketball+highlights,https://www.youtube.com/results?search_query=Yanni+Wetzell+EuroLeague+basketball+highlights,,True,latest_season_only,E:\Project cba\data\reports\context_feature_topk_predictions.csv,2022-2023,euroleague_api,EuroLeague,,,,,,,,,
268,Tristen Newton,tristennewton,2024-2025,G League,IWA,gleague_nba_api,gleague_nba_api,common CBA source league pool + rule-based baseline,1.064401498390104,High-ranked candidate from a common CBA source league with strong usage/scoring profile.,,,35.7,,,,,,,16.43697478991597,0.5029691876750699,0.556,,,,,,,,1.0,0,0,,0,,,,,,,,,,nba_api,,,,,,https://www.nba.com/stats/player/1641803,https://www.nba.com/stats/player/1641803,https://www.google.com/search?q=%22Tristen+Newton%22+%22G+League%22+official+basketball+stats,https://www.nba.com/stats/player/1641803,,https://www.google.com/search?q=%22Tristen+Newton%22+%22G+League%22+official+basketball+stats,Tristen Newton G League basketball highlights,https://www.youtube.com/results?search_query=Tristen+Newton+G+League+basketball+highlights,https://www.google.com/search?tbm=vid&q=Tristen+Newton+G+League+basketball+highlights,https://www.youtube.com/results?search_query=Tristen+Newton+G+League+basketball+highlights,,True,latest_season_only,E:\Project cba\data\reports\context_feature_topk_predictions.csv,2024-2025,gleague_nba_api,G League,1641803.0,,,,,high,exact_player_name_key_unique,matched_static_only_commonplayerinfo_skipped_after_limit_or_failure,2026-06-03T12:34:07.408469+00:00
269,Aaron Estrada,aaronestrada,2024-2025,G League,MCC,gleague_nba_api,gleague_nba_api,common CBA source league pool + rule-based baseline,1.064161556281242,High-ranked candidate from a common CBA source league with strong usage/scoring profile.,,,19.9,,,,,,,16.64321608040201,0.528643216080402,0.547,,,,,,,,1.0,0,0,,0,,,,,,,,,,nba_api,,,,,,,,https://www.google.com/search?q=site%3Anba.com%2Fstats+%22Aaron+Estrada%22+basketball,,,https://www.google.com/search?q=site%3Anba.com%2Fstats+%22Aaron+Estrada%22+basketball,Aaron Estrada G League basketball highlights,https://www.youtube.com/results?search_query=Aaron+Estrada+G+League+basketball+highlights,https://www.google.com/search?tbm=vid&q=Aaron+Estrada+G+League+basketball+highlights,https://www.youtube.com/results?search_query=Aaron+Estrada+G+League+basketball+highlights,,True,latest_season_only,E:\Project cba\data\reports\context_feature_topk_predictions.csv,2024-2025,gleague_nba_api,G League,,,,,,none,nba_static_players_name_key,no_confident_unique_match,2026-06-03T12:34:07.412479+00:00
270,Nassir Little,nassirlittle,2024-2025,G League,SXF,gleague_nba_api,gleague_nba_api,common CBA source league pool + rule-based baseline,1.0641004048609362,High-ranked candidate from a common CBA source league with strong usage/scoring profile.,,,34.3,,,,,,,17.527696793002917,0.4338192419825073,0.655,,,,,,,,1.0,0,0,,0,,,,,,,,,,nba_api,,,,,,https://www.nba.com/stats/player/1629642,https://www.nba.com/stats/player/1629642,https://www.google.com/search?q=%22Nassir+Little%22+%22G+League%22+official+basketball+stats,https://www.nba.com/stats/player/1629642,,https://www.google.com/search?q=%22Nassir+Little%22+%22G+League%22+official+basketball+stats,Nassir Little G League basketball highlights,https://www.youtube.com/results?search_query=Nassir+Little+G+League+basketball+highlights,https://www.google.com/search?tbm=vid&q=Nassir+Little+G+League+basketball+highlights,https://www.youtube.com/results?search_query=Nassir+Little+G+League+basketball+highlights,,True,latest_season_only,E:\Project cba\data\reports\context_feature_topk_predictions.csv,2024-2025,gleague_nba_api,G League,1629642.0,,,,,high,exact_player_name_key_unique,matched_static_only_commonplayerinfo_skipped_after_limit_or_failure,2026-06-03T12:34:07.412479+00:00
271,Spencer Jones,spencerjones,2024-2025,G League,GRG,gleague_nba_api,gleague_nba_api,common CBA source league pool + rule-based baseline,1.0627557840407815,High-ranked candidate from a common CBA source league with strong usage/scoring profile.,,,32.4,,,,,,,19.11111111111111,0.4200000000000001,0.702,,,,,,,,1.0,0,0,,0,,,,,,,,,,nba_api,,,,,,https://www.nba.com/stats/player/1642461,https://www.nba.com/stats/player/1642461,https://www.google.com/search?q=%22Spencer+Jones%22+%22G+League%22+official+basketball+stats,https://www.nba.com/stats/player/1642461,,https://www.google.com/search?q=%22Spencer+Jones%22+%22G+League%22+official+basketball+stats,Spencer Jones G League basketball highlights,https://www.youtube.com/results?search_query=Spencer+Jones+G+League+basketball+highlights,https://www.google.com/search?tbm=vid&q=Spencer+Jones+G+League+basketball+highlights,https://www.youtube.com/results?search_query=Spencer+Jones+G+League+basketball+highlights,,True,latest_season_only,E:\Project cba\data\reports\context_feature_topk_predictions.csv,2024-2025,gleague_nba_api,G League,1642461.0,,,,,high,exact_player_name_key_unique,matched_static_only_commonplayerinfo_skipped_after_limit_or_failure,2026-06-03T12:34:07.416354+00:00
272,Joey Baker,joeybaker,2024-2025,G League,GRG,gleague_nba_api,gleague_nba_api,common CBA source league pool + rule-based baseline,1.0613668732955772,High-ranked candidate from a common CBA source league with strong usage/scoring profile.,,,9.2,,,,,,,17.608695652173914,0.5273913043478261,0.569,,,,,,,,1.0,0,0,,1,5.250486696950034,0.1775405580791694,0.0419999999999999,-4.200000000000001,,,,,,nba_api,,,,,,,,https://www.google.com/search?q=site%3Anba.com%2Fstats+%22Joey+Baker%22+basketball,,,https://www.google.com/search?q=site%3Anba.com%2Fstats+%22Joey+Baker%22+basketball,Joey Baker G League basketball highlights,https://www.youtube.com/results?search_query=Joey+Baker+G+League+basketball+highlights,https://www.google.com/search?tbm=vid&q=Joey+Baker+G+League+basketball+highlights,https://www.youtube.com/results?search_query=Joey+Baker+G+League+basketball+highlights,,True,latest_season_only,E:\Project cba\data\reports\context_feature_topk_predictions.csv,2023-2024,gleague_nba_api,G League,,,,,,none,nba_static_players_name_key,no_confident_unique_match,2026-06-03T12:34:07.416354+00:00
